Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Video_URL,Tweet_AD,Tweet_Number_of_Reviews,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/EarnmoneyGyan/status/1700843966135242868,IndiakaTechReload,https://twitter.com/EarnmoneyGyan,2023-09-10,Raining heavily. #BharatVsIndia #IndiavsPak #INDvPAK #PAKvIND #pakvsind2023 #PakistanUnderStateFascism #Pakistan #AsiaCup #AsianGames2023 #ViratKohli #ViratKohli𓃵 #RohitSharma𓃵,,https://twitter.com/EarnmoneyGyan/status/1700843966135242868,False,,1,4,951
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/AnkitKSekwal/status/1699304097399357740,Ankit K SekwalReload,https://twitter.com/AnkitKSekwal,2023-09-06,Lalu Prasad explaining the difference between #India and #Bharat This should settle the debate of #BharatVsIndia,,https://twitter.com/AnkitKSekwal/status/1699304097399357740,False,1,7,49,11.3K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Kabir175/status/1699356080646897792,KabirReloadEnezator,https://twitter.com/Kabir175,2023-09-06,Innocent Soul #BharatVsIndia. #Jawan #PAKvBAN #KrishnaJanmashtami #BoycottJawanMovie #ParineetiChopra #Chadda #ThankYouForComing #AFGvsSL #Mammootty #Bharath #FitnessMantras #Bramayugam #SRK #G20SummitDelhi #Metamask #Visa #LakeShow #KushaKapila,,https://twitter.com/Kabir175/status/1699356080646897792,False,7,49,310,71.3K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/SR_Tmc007/status/1699405972496883841,SaifuddinINDIAReload,https://twitter.com/SR_Tmc007,2023-09-06,Any EDUCATED Person cannot stay long with a Communal party like #BJP#NetajiSubhashChandraBose's nephew #ChandraKumarBose resigned from @BJP4India.WATCH & hear what sayINDIA #StayFocused#SoniaGandhi #G20Summit#PMModiOnMoneycontrol#IndiaThatIsBharat #BharatVsIndia,,https://twitter.com/SR_Tmc007/status/1699405972496883841,False,19,82,160,13.9K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/AnuSree4657/status/1699413515121860843,♔ Anu Sree ♔ReloadNimo Tai,https://twitter.com/AnuSree4657,2023-09-06,G20 delegates will be fed with silverware and gold utensils while slums are covered with green sheeting.Red Carpet and Green Sheets#G20India #PEPTJudgement #G20SummitDelhi #SupremeCourt #Mathura #BharatVsIndia #PEPTJudgement #SupremeCourt #TeJran,,https://twitter.com/AnuSree4657/status/1699413515121860843,False,29,36,92,23.6K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/rohitadhikari92/status/1699329701280706699,Tweeting QuarantinoReloadIndian Meme Templates,https://twitter.com/rohitadhikari92,2023-09-06,"#BharatVsIndia""India likely to be Renamed as BHARAT""V Sehwag on Twitter :",,https://twitter.com/rohitadhikari92/status/1699329701280706699,False,,4,7,"1,516"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/SunilShah4444/status/1699331639078502811,Sunil kumar ShahReload,https://twitter.com/SunilShah4444,2023-09-06,Finally oka conclusion #KrishnaJayanthi#BharatVsIndia #PAKvBAN #RaghavChadha #Visa #G20SummitDelhi #Metamask #ParineetiChopra #Ashoka #TejRan #Bharath #Blessings #BoycottJawanMovie #RaghavChadha #sunilshah,,https://twitter.com/SunilShah4444/status/1699331639078502811,False,,4,8,"2,122"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Shopping_Tools/status/1699793418682290204/,OnlineShoppingTools,https://twitter.com/Shopping_Tools,,Airlines hate when you do this (but can't stop you).,https://pbs.twimg.com/media/F49TBMCXYAA2DEO?format=jpg&name=small,https://twitter.com/Shopping_Tools/status/1699793418682290204/,True,,7,63,35.1K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/aditi_tyagi/status/1699719621522452852,aditi tyagiReload,https://twitter.com/aditi_tyagi,2023-09-07,"For those who are trying to make it #BharatVsIndia debate, this is how I approach this topic from yesterday!",,https://twitter.com/aditi_tyagi/status/1699719621522452852,False,2,19,80,"2,039"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/ankitatIIMA/status/1699361181650370594,Dr. ShahSanjay Jha,https://twitter.com/ankitatIIMA,2023-09-06,Why? I can count opposition seats on finger & you still have the shamelessness to name yourself I.N.D.I.ADid you bother to ask the people before using the title?#BharatVsIndia,,https://twitter.com/ankitatIIMA/status/1699361181650370594,False,19,239,872,23.5K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/bhagalsanju/status/1699329221443940803,बाबा लपेटू नाथReload,https://twitter.com/bhagalsanju,2023-09-06,First Language translator of Bharat#BharatVsIndia,,https://twitter.com/bhagalsanju/status/1699329221443940803,False,25,115,323,27.5K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Agrumpycomedian/status/1699298867337179485,U M A R,https://twitter.com/Agrumpycomedian,2023-09-06,What do u think ? #UnionOfStates #BharatVsIndia,https://pbs.twimg.com/media/F5UfUGNbIAE_A_0?format=jpg&name=small,https://twitter.com/Agrumpycomedian/status/1699298867337179485,False,7,6,74,"5,592"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/RoqTechnology/status/1699049080951845075/,ROQ.ai,https://twitter.com/RoqTechnology,,"It’s 2023. Time to use AI to generate big parts of your webapp code. Generate your first version from just prompts  Iterate on the generated webapp Add the finishing touches to the code, or let us finish it for youShip!",https://pbs.twimg.com/media/F19wFb_XgAAMaZW?format=png&name=small,https://twitter.com/RoqTechnology/status/1699049080951845075/,True,8,22,82,48.1K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/deorashripal92/status/1699353875709673856,Shripal Singh DeoraReload,https://twitter.com/deorashripal92,2023-09-06,Love and respect to our National Flag  from the breathtaking land of Kashmir #Kashmir #G20Summit2023 #nationalflag #BharatVsIndia #TejRan #Abhiya #KrishnaJanmashtami #Bharath #viralvideo #viral #Trending #JammuAndKashmir #KrishnaJayanthi #RaghavChadha #ramyadivyaspandana #Modi,,https://twitter.com/deorashripal92/status/1699353875709673856,False,1,4,37,"8,360"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/MdHafiz59473117/status/1699634082446229992,Md Hafizur Rahman,https://twitter.com/MdHafiz59473117,2023-09-07,"Shashi Tharoor suggested a new name for the opposition alliance.Tharoor said, 'We can call ourselves Alliance for Betterment, Harmony and Responsible Advancement for Tomorrow (BHARAT)'What will Modi ji do now?#BharatVsIndia#BharatJodoYatra",https://pbs.twimg.com/media/F5ZQMOlbMAABiXM?format=jpg&name=small,https://twitter.com/MdHafiz59473117/status/1699634082446229992,False,2,10,18,"1,485"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/perfectminz/status/1699399358532210753,Mini,https://twitter.com/perfectminz,2023-09-06,German Shepard #BharatVsIndia,https://pbs.twimg.com/media/F5V6tLbXEAAEBqu?format=jpg&name=small,https://twitter.com/perfectminz/status/1699399358532210753,False,10,17,67,"4,450"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Vyas_108/status/1699317195602612456,VyasReload,https://twitter.com/Vyas_108,2023-09-06,It is a old video of Rajiv dikshit ji. I hope his word will be come true. #Bharat #BharatVsIndia #भारत_माता_की_जय,,https://twitter.com/Vyas_108/status/1699317195602612456,False,1,14,46,"4,901"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Shopify/status/1682519958415355904/,ShopifyReload,https://twitter.com/Shopify,,Shopify really makes it easy to start your own business. Trusted by MrBeast and millions of entrepreneurs worldwide.,,https://twitter.com/Shopify/status/1682519958415355904/,True,224,199,"1,062",15.3M
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/MANRAJMEENA199/status/1700845765973975523,Manraj Meena,https://twitter.com/MANRAJMEENA199,2023-09-10,The rain has stopped. Now the  condition in Pakistan's dressing room  #IndiavsPak #AsiaCup #pakvsind2023 #AsiaCup #IndiavsPak #BharatVsIndia #AsiaCup #AsiaCup2023,https://pbs.twimg.com/media/F5qeNaTX0AAbxCi?format=jpg&name=small,https://twitter.com/MANRAJMEENA199/status/1700845765973975523,False,1,1,3,"1,481"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/RobertLyngdoh2/status/1699333090756395495,Robert LyngdohReload,https://twitter.com/RobertLyngdoh2,2023-09-06,Shocking #video Another video of fight between #BharatVsIndia in #DelhiMetro surfaced#BoycottJawanMovie #RaghavChadha #KrishnaJanmashtami #G20Summit #SupremeCourt,,https://twitter.com/RobertLyngdoh2/status/1699333090756395495,False,31,54,197,74.4K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/BharatHis__/status/1699343411973939221,BharatHistory ,https://twitter.com/BharatHis__,2023-09-06,Guys You Want Surprise? #BharatVsIndia,https://pbs.twimg.com/media/F5VHsDJbUAAigl9?format=jpg&name=small,https://twitter.com/BharatHis__/status/1699343411973939221,False,11,5,40,10.7K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/social_postman/status/1699358832126840869,Social PostmanReload,https://twitter.com/social_postman,2023-09-06,"Starting today, our beloved nation will proudly be known as 'Bharat' once again, embracing its timeless heritage!श्री कृष्ण #KrishnaJanmashtami #BharatVsIndia #JGUScholarships2024 #IndiaThatIsBharat #Bharath #G20SummitDelhi #जय_श्री_कृष्ण",,https://twitter.com/social_postman/status/1699358832126840869,False,1,6,35,"3,618"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/AnuSree4657/status/1699477175026737529,♔ Anu Sree ♔Reload,https://twitter.com/AnuSree4657,2023-09-06,Dogs: Where affection and love know no bounds  #UnconditionalLove #bestfriends #KaranKundrra #BharatVsIndia #RashidKhan #MotoG54 #PAKvBAN #KrishnaJanmashtami #SupremeCourt #ShahRuhKh,,https://twitter.com/AnuSree4657/status/1699477175026737529,False,,8,21,"2,602"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/RobertLyngdoh2/status/1699382164012613670,Robert LyngdohReload,https://twitter.com/RobertLyngdoh2,2023-09-06,"#PakistaniArmy: In every war with #Bharat, deserters are proved.#6September #DfenceDay2023 #PakistanDefeatDay  #ParineetiChopra #KrishnaJanmashtami Nupur #BharatVsIndia #KushaKapila",,https://twitter.com/RobertLyngdoh2/status/1699382164012613670,False,1,3,9,"2,317"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/vipul2777/status/1699458530070409587,Crime Master Gogo (PARODY) Reload,https://twitter.com/vipul2777,2023-09-06,In last 24 hours of india vs Bharat debate entire left wing was like.. #BharatVsIndia#Bharat#BharatMataKiJai,,https://twitter.com/vipul2777/status/1699458530070409587,False,5,31,355,36.5K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/VishrutGup23755/status/1699347516032958851,Mr. Trender,https://twitter.com/VishrutGup23755,2023-09-06,This is SHOCKING!!!! Every institution has been captured by this govt.  #BharatVsIndia,https://pbs.twimg.com/media/F5VLgvqWEAAA30n?format=png&name=small,https://twitter.com/VishrutGup23755/status/1699347516032958851,False,13,77,270,38.2K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Shivamseminar/status/1699419739494261206,ShivamsharmaReload,https://twitter.com/Shivamseminar,2023-09-06,#भारत#Bharat #BharatVsIndia #G20SummitDelhi #G20Bharat #G20Summit #G20 #G20Indiawelcome to Bharat G20 summit,,https://twitter.com/Shivamseminar/status/1699419739494261206,False,2,12,93,21.7K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/SanjanaMohan10/status/1699287942836142245,Sanjana MohanReload,https://twitter.com/SanjanaMohan10,2023-09-06,"#JustAsking The arrogance of power and money or else,How come both are walking in #Ujjain Mahakal temple premises wearing #slippers.Is it #BharatVsIndia?Bharat means respect for our Cultural Heritage.#Mahakal #PareentiChopra #RaghavChadha",,https://twitter.com/SanjanaMohan10/status/1699287942836142245,False,2,2,16,"3,839"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/ajaw_/status/1699067908704571454,JawReload,https://twitter.com/ajaw_,2023-09-05,Coming soon to theatres near you.#BharatVsIndia,,https://twitter.com/ajaw_/status/1699067908704571454,False,1,3,12,"4,017"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Anju_Kaur100/status/1699385996562116723,ANJU KAURReload,https://twitter.com/Anju_Kaur100,2023-09-06,Shocking  Pakistan celebrating #6September  because its army fought well against the Indian army to defend #PakistanDefeatDay #CabinetDecisions #BoycottJawanMovie #EndOfTDP #BharatVsIndia #PAKvBAN #KrishnaJanmashtami #TeJran #G20India #SupremeCourt #Metamask #MUWomen,,https://twitter.com/Anju_Kaur100/status/1699385996562116723,False,4,18,41,11.2K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/AITCSanghamitra/status/1699445054732120423,Sanghamitra Bandyopadhyay,https://twitter.com/AITCSanghamitra,2023-09-06,If this happens then there will be shortage of Burnol and ice. Already there is shortage of fire extinguishers after naming #INDIAAlliance.#IndiaThatIsBharat Hats off to you @ShashiTharoor sir!!!#BharatVsIndia #Bharath #Bharat,https://pbs.twimg.com/media/F5WkRUgagAAD_a1?format=jpg&name=small,https://twitter.com/AITCSanghamitra/status/1699445054732120423,False,7,32,54,"2,903"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Rahul_ForPM/status/1699335408948265076,Rahul For PM ,https://twitter.com/Rahul_ForPM,2023-09-06,This is SHOCKING!!!! Every institution has been captured by this govt.#BharatVsIndia,https://pbs.twimg.com/media/F5VAi0XaEAEJlEv?format=jpg&name=small,https://twitter.com/Rahul_ForPM/status/1699335408948265076,False,2,104,200,"8,670"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/missionnX/status/1699324412468605257,Mission 𝕏Reloadபாரத தேசம் கோபி,https://twitter.com/missionnX,2023-09-06,Another Success of Indian Navy 𝐈𝐍𝐒 𝐕𝐈N𝐃𝐘𝐀𝐆𝐈𝐑I   Congratulations   #DivyaSapandana #FakeNews #OccupyNigeria #كأس_العالم_للأندية #ramyadivyaspandana #Mathura #RamMandir #Make in India #South India #BharatVsIndia,,https://twitter.com/missionnX/status/1699324412468605257,False,3,6,60,13.9K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/seema_bhawani/status/1699311588308668469,CAPF Seema Bhawani Reload,https://twitter.com/seema_bhawani,2023-09-06,Women police personnel clearing debris to facilitate rain water to drain in #Hyderabad. #KrishnaJanmashtami #HyderabadRains #MotoG54 #BharatVsIndia #AFGvsSL #TejRan #yagmur,,https://twitter.com/seema_bhawani/status/1699311588308668469,False,5,16,84,13K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/crossway/status/1699897833380630727/,Crossway,https://twitter.com/crossway,,"“Virtually everyone I know feels exhausted by or enslaved to some aspect of digital life. Digital Liturgies points a path beyond the outrage, anger, shame, and boredom that we accidentally download into our souls.”Russell Moore, Christianity Today",https://pbs.twimg.com/media/F5c0GpAWkAEqtPO?format=jpg&name=small,https://twitter.com/crossway/status/1699897833380630727/,True,2,1,12,39K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/2yogiadityanath/status/1699336505230282767,Yogi Adityanath (Parody)Reload,https://twitter.com/2yogiadityanath,2023-09-06,"Please everyone listen carefully, now Lalu Prasad Yadav will explain.  What is the difference between Bharat and India? #Bharath #BharatVsIndia #PAKvBAN #G20Bharat #AsiaCup2023 #Fakenews #G20 #G20SummitDelhi #G20Summit2023 #G20India #KrishnaJanmashtami… Show more",,https://twitter.com/2yogiadityanath/status/1699336505230282767,False,10,78,255,40.1K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/amjadt25/status/1699359166807036061,Amjad Taha أمجد طه,https://twitter.com/amjadt25,2023-09-06,"In our understanding as Muslim Arabs, the historic name for India is 'Akhand Bharat'.#BharatVsIndia",,https://twitter.com/amjadt25/status/1699359166807036061,False,164,"1,438","6,338",712.3K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/KumariDimple5/status/1699383537634591077,Kumari Dimple % Follow Back.Reload,https://twitter.com/KumariDimple5,2023-09-06,Who needs a Swiss Army Knife  when you have a Pakistani Army.Congratulation #Pakistani having them #PakistanDefeatDay  #CabinetDecisions #BoycottJawanMovie #EndOfTDP #BharatVsIndia #PAKvBAN #KrishnaJanmashtami #TeJran  #G20India #SupremeCourt #Metamask #MUWomen,,https://twitter.com/KumariDimple5/status/1699383537634591077,False,4,36,63,26.7K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/oddxing/status/1699337576115740892,oddxingReloadTipsyOdds ,https://twitter.com/oddxing,2023-09-06,Amazing #viralvideo The way he scored that goal was shocking. He made it look so easy.#BharatVsIndia #ENGvNZ #AyushmannXVarunForWaiWai#MotoG54 #KrishnaJanmashtami#जनआशीर्वाद_भाजपा_के_साथ #G20India#BoycottJawanMovie #Mathura,,https://twitter.com/oddxing/status/1699337576115740892,False,15,89,694,125.1K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/HaikuInc_/status/1680271452661071873/,"Haiku, Inc.",https://twitter.com/HaikuInc_,,"If you've been told hacking is a bad thing... you've been lied to.  We'll help you turn those skills into a six figure career.  Unlock the world of authentic offensive, defensive, and forensic cybersecurity through hands-on experience.Begin your journey here.",https://pbs.twimg.com/media/FrNSqnJXgAMZXHN?format=jpg&name=small,https://twitter.com/HaikuInc_/status/1680271452661071873/,True,34,64,432,2.3M
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/jammula_kiran/status/1700355536041250868,HARI KIRANReload,https://twitter.com/jammula_kiran,2023-09-09,"Dictatorship at all time high!!!! When dictatorship is a fact, revolution will become a right. Every penny will be repaid, it's just a matter of time!#WeWillStandWithCBNSir #ChandrababuNaidu #StopIllegalArrestOfCBN #Jawan #TDP#BharatVsIndia",,https://twitter.com/jammula_kiran/status/1700355536041250868,False,4,85,171,14.2K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Wyni16/status/1700406793015533900,Vinita PangeniReload,https://twitter.com/Wyni16,2023-09-09,#ModiPowersBharat  Impressive! Prime Minister Modi of India sends a powerful message through his nameplate. #Bharat  #G20IndiaPresidency #PMModi #G20Bharat #G20India2023 #G20Summit #G20IndiaSummit  #G20SummitDelhi #BharatMandapam #BharatVsIndia,,https://twitter.com/Wyni16/status/1700406793015533900,False,4,2,5,480
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/The_Invoker_/status/1699398512549716038,InvokerReload,https://twitter.com/The_Invoker_,2023-09-06,This innocent soul was travelling by train and she purchased a ticket for her goat too. These honest people are the backbone of Bharat! Salute to Ajji#Bharat #BharatVsIndia #Bharath Nupur #iskcon #INDIAAlliance  #KrishnaJanmashtami #Krishna श्री कृष्ण #जन्माष्टमी,,https://twitter.com/The_Invoker_/status/1699398512549716038,False,18,112,576,45.1K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/aisha786_khan/status/1699380989947191559,AISHA KHAN,https://twitter.com/aisha786_khan,2023-09-06,"False pride, false pride, yet Pakistan is great, congratulations Pakistanis, the arrogance of your cunning army.#PakistanDefeatDay #PAKvBAN #MUWomen #BharatVsIndia #MotoG54 #SupremeCourt #G20India #TeJran #Metamask #RWC2023 #BoycottJawanMovie",https://pbs.twimg.com/media/F5VpR2KbUAAuCOI?format=jpg&name=small,https://twitter.com/aisha786_khan/status/1699380989947191559,False,9,67,388,51.5K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/OsintTV/status/1700387228168470973,OsintTV ,https://twitter.com/OsintTV,2023-09-09,Prime Minister Modi's placard at G20 meet says 'BHARAT' not 'INDIA' !#BharatVsIndia #Bharat,https://pbs.twimg.com/media/F5j8-_EWgAAclQz?format=jpg&name=small,https://twitter.com/OsintTV/status/1700387228168470973,False,2,12,101,"3,120"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/jskeshriya/status/1700156511618470084,Janak KeshriyaReload,https://twitter.com/jskeshriya,2023-09-08,"Beautiful Song....#Pardes """" I LOVE MY INDIA """"#India #Bharat #BharatVsIndia",,https://twitter.com/jskeshriya/status/1700156511618470084,False,1,5,8,289
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/tanmoyofc/status/1699327728988909924,তন্ময় l T͞anmoy l,https://twitter.com/tanmoyofc,2023-09-06,"WOH FAS GAYA, DEKHO DEKHO WOH FAS GAYA....INDIA - BHARAT KE ""BEACH"" MEIN The Prime Minister of Bharat will attend 20th ASEAN-INDIA Summit. #BharatVsIndia #Bharat @B5001001101 @i_inasree",https://pbs.twimg.com/media/F5U5kCQacAAtYq7?format=jpg&name=small,https://twitter.com/tanmoyofc/status/1699327728988909924,False,14,43,97,"7,023"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/BhavikaKapoor5/status/1699280551033925818,Bhavika Kapoor ,https://twitter.com/BhavikaKapoor5,,INDIA alliance partners need to bring the focus to:- unemployment- low income- high inflation- Adani - crimes - corruption- hate- atrocities on minorities - BJP's misgovernance- election issues #BharatVsIndia is an issue that has been tossed to distract the focus.,,https://twitter.com/BhavikaKapoor5/status/1699280551033925818,False,97,677,"1,441",44.7K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Neheart_Abhi12/status/1700833089784582194,Abhi Reload,https://twitter.com/Neheart_Abhi12,2023-09-10,Proud to be Indian #G20India2023 #G20Dinner #G20BharatSummit #G20Declaration #RishiSunak #BharatMandapam #BharatVsIndia #Bharat #G20Bharat #OneEarthOneFamilyOneFuture,,https://twitter.com/Neheart_Abhi12/status/1700833089784582194,False,,3,8,"4,361"
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Maharaj_TheKing/status/1699314887078682928,𝕏MASS MAHARAJA ,https://twitter.com/Maharaj_TheKing,2023-09-06,Government Changes India's name to Bharat1. Congress Supporters (ch@mch@ g@ng)2. BJP Supporters (bhakt गण)#BharatVsIndia #Bharath#BoycottJawanMovie #जनआशीर्वाद_भाजपा_के_साथ #26YrsOfRivetingSuriyaism #JGUScholarships2024 #KrishnaJanmashtami #TheVaccineWarAtTimesSquare,https://pbs.twimg.com/media/F5Ut4QPaUAAkCIZ?format=jpg&name=small,https://twitter.com/Maharaj_TheKing/status/1699314887078682928,False,3,19,86,12K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/Begum_Pandit_ki/status/1699384211759857724,Begum PanditjikiReload,https://twitter.com/Begum_Pandit_ki,2023-09-06,I.N.D.I.A. alliance will cry after watching Hijab Burkha clad Muslim women chanting Bharat Mata ki jai & countering opposition.#JawanFirstDayFirstShow #BoycottJawanMovie #BharatVsIndia #UPYogiSarkar #CabinetDecisions #KrishnaJanmashtami #ThankYouForComingTrailer #PAKvBAN,,https://twitter.com/Begum_Pandit_ki/status/1699384211759857724,False,20,109,340,40.3K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/IamAditi999/status/1699300491677798607,ADITI ARORA % Follow Back.Reload,https://twitter.com/IamAditi999,2023-09-06,"Video From WhatsApp University What happened, where did everyone reach from? And with #Blessings Proud Boys Sixers king Kohli is still the same.#Bharath #BharatVsIndia #BoycottJawanMovie #KrishnaJanmashtami #Bramayugam #TejRan #FitnessMantras #optimism #ShahRuhKhan",,https://twitter.com/IamAditi999/status/1699300491677798607,False,27,108,709,105.5K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/MohiniA33385257/status/1699313883562000493,Mohini AgarwalReload,https://twitter.com/MohiniA33385257,2023-09-06,Tiger shark is coming for hunt +#Bharath #FitnessMantras #Bramayugam #optimism #G20SummitDelhi #Metamask #Visa #LakeShow #DWCS #Cubs #BharatVsIndia #KrishnaJanmashtami #ParineetiChopra #ThankYouForComing #PAKvBAN,,https://twitter.com/MohiniA33385257/status/1699313883562000493,False,4,19,80,25.6K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/BigBoss6041/status/1699376812038525097,Humanity Is The Best PolicyReload,https://twitter.com/BigBoss6041,2023-09-06,Culture is the greatest wealth. Degree is the pieces of paper only. This is #humanity  #BharatVsIndia #DivyaSpandana #captureyourownstory #MotoG54 #KrishnaJanmashtami #PAKvBAN #TeJran #BoycottJawanMovie #PEPTJudgement,,https://twitter.com/BigBoss6041/status/1699376812038525097,False,15,99,633,118.4K
TopPost,#BharatvsIndia,https://twitter.com/search?q=#BharatvsIndia&src=typed_query&f=top,https://twitter.com/MarathaRani/status/1699386492895043720,Varsharani DongreReload,https://twitter.com/MarathaRani,2023-09-06,"""Zund me to Lullah suar ate heHindu Sher akela ata hai""Hats off to little boy who hold Sanatan Dharma Bhagwa flag with pride vs K2vas#JawanFirstDayFirstShow #BoycottJawanMovie #BharatVsIndia #UPYogiSarkar #CabinetDecisions #KrishnaJanmashtami #ThankYouForComingTrailer #PAKvBAN",,https://twitter.com/MarathaRani/status/1699386492895043720,False,10,17,107,16.6K
